datetime;loading_MW;unloading_MW;YearlyEfc_counter;efc_per_timestep;curren state of health;intraday_price_EUR_per_MWh
02.10.2027 20:30;0;0;185.012.142;0;0.980646261;1.164.238.615
02.10.2027 20:45;0;0;185.012.142;0;0.980646261;5.825.490.015
02.10.2027 21:00;0;0;185.012.142;0;0.980646261;9.262.165.849
02.10.2027 21:15;0;0;185.012.142;0;0.980646261;9.344.077.393
02.10.2027 21:30;0;0;185.012.142;0;0.980646261;1.156.083.758
02.10.2027 21:45;0;0;185.012.142;0;0.980646261;8.525.441.311
02.10.2027 22:00;0;0;185.012.142;0;0.980646261;1.069.929.545
02.10.2027 22:15;0;0;185.012.142;0;0.980646261;8.658.207.496
02.10.2027 22:30;0;0;185.012.142;0;0.980646261;7.867.883.529
02.10.2027 22:45;249;0;185.070.479;0.058337;0.980646261;3.373.601.006
02.10.2027 23:00;0;254;185.138.738;0.068259;0.980646261;1.638.011.943
02.10.2027 23:15;0;0;185.138.738;0;0.980646261;1.063.163.906
02.10.2027 23:30;0;0;185.138.738;0;0.980646261;7.939.163.914
02.10.2027 23:45;0;0;185.138.738;0;0.980646261;9.952.315.404
03.10.2027 00:00;0;0;185.138.738;0;0.980328453;1.023.166.044
03.10.2027 00:15;0;0;185.138.738;0;0.980328453;9.938.740.108
03.10.2027 00:30;145.675.614;0;185.172.879;0.034141;0.980328453;888.687.996
03.10.2027 00:45;0;127;185.207.019;0.034141;0.980328453;1.288.755.454
03.10.2027 01:00;0;0;185.207.019;0;0.980328453;1.091.576.962
03.10.2027 01:15;0;0;185.207.019;0;0.980328453;1.187.177.534
03.10.2027 01:30;0;0;185.207.019;0;0.980328453;9.637.300.786
03.10.2027 01:45;0;0;185.207.019;0;0.980328453;5.280.730.139
03.10.2027 02:00;0;0;185.207.019;0;0.980328453;847.289.163
03.10.2027 02:15;0;0;185.207.019;0;0.980328453;8.595.915.084
03.10.2027 02:30;0;0;185.207.019;0;0.980328453;7.686.327.631
03.10.2027 02:45;0;0;185.207.019;0;0.980328453;4.998.444.417
03.10.2027 03:00;0;0;185.207.019;0;0.980328453;4.843.438.761
03.10.2027 03:15;0;0;185.207.019;0;0.980328453;351.413.257
03.10.2027 03:30;0;0;185.207.019;0;0.980328453;4.448.555.635
03.10.2027 03:45;0;0;185.207.019;0;0.980328453;1.605.686.354
03.10.2027 04:00;0;0;185.207.019;0;0.980328453;3.836.736.263
03.10.2027 04:15;0;0;185.207.019;0;0.980328453;3.373.099.754
03.10.2027 04:30;0;0;185.207.019;0;0.980328453;1.466.883.247
03.10.2027 04:45;0;0;185.207.019;0;0.980328453;1.163.216.521
03.10.2027 05:00;0;0;185.207.019;0;0.980328453;2.976.498.542
03.10.2027 05:15;0;0;185.207.019;0;0.980328453;3.892.246.213
03.10.2027 05:30;0;0;185.207.019;0;0.980328453;-1.468.369.719
03.10.2027 05:45;249;0;185.265.375;0.058356;0.980328453;-1.387.005.519
03.10.2027 06:00;0;0;185.265.375;0;0.980328453;-2.192.892.508
03.10.2027 06:15;249;0;18.532.373;0.058356;0.980328453;-4.203.513.537
03.10.2027 06:30;249;0;185.382.086;0.058356;0.980328453;-6.688.699.528
03.10.2027 06:45;0;0;185.382.086;0;0.980328453;-1.782.418.706
03.10.2027 07:00;249;0;185.440.441;0.058356;0.980328453;-3.921.901.914
03.10.2027 07:15;249;0;185.498.797;0.058356;0.980328453;-375.370.007
03.10.2027 07:30;249;0;185.557.153;0.058356;0.980328453;-5.823.030.998
03.10.2027 07:45;0;0;185.557.153;0;0.980328453;-2.835.083.162
03.10.2027 08:00;0;0;185.557.153;0;0.980328453;-2.181.622.973
03.10.2027 08:15;0;0;185.557.153;0;0.980328453;-1.525.097.655
03.10.2027 08:30;0;0;185.557.153;0;0.980328453;-1.037.078.389
03.10.2027 08:45;0;0;185.557.153;0;0.980328453;5.589.708.987
03.10.2027 09:00;0;0;185.557.153;0;0.980328453;-8.565.088.642
03.10.2027 09:15;0;0;185.557.153;0;0.980328453;436.079.269
03.10.2027 09:30;0;0;185.557.153;0;0.980328453;-1.554.804.057
03.10.2027 09:45;0;0;185.557.153;0;0.980328453;-3.290.289.413
03.10.2027 10:00;0;254;185.625.434;0.068281;0.980328453;2.474.884.392
03.10.2027 10:15;0;0;185.625.434;0;0.980328453;-1.376.750.012
03.10.2027 10:30;0;0;185.625.434;0;0.980328453;-2.400.480.109
03.10.2027 10:45;0;0;185.625.434;0;0.980328453;0.113272655
03.10.2027 11:00;0;0;185.625.434;0;0.980328453;6.439.413.495
03.10.2027 11:15;0;254;185.693.715;0.068281;0.980328453;1.311.053.693
03.10.2027 11:30;0;0;185.693.715;0;0.980328453;-0.01200701
03.10.2027 11:45;0;176.491.397;18.574.116;0.047445;0.980328453;1.285.136.067
03.10.2027 12:00;0;0;18.574.116;0;0.980328453;-6.762.251.106
03.10.2027 12:15;0;254;185.809.441;0.068281;0.980328453;336.076.549
03.10.2027 12:30;0;0;185.809.441;0;0.980328453;-2.836.926.848
03.10.2027 12:45;0;0;185.809.441;0;0.980328453;-1.933.762.339
03.10.2027 13:00;0;0;185.809.441;0;0.980328453;-5.655.981.458
03.10.2027 13:15;249;0;185.867.796;0.058356;0.980328453;-9.177.434.617
03.10.2027 13:30;221.970.169;0;185.919.817;0.052021;0.980328453;-3.433.417.117
03.10.2027 13:45;249;0;185.978.173;0.058356;0.980328453;-386.457.478
03.10.2027 14:00;249;0;186.036.528;0.058356;0.980328453;-4.130.515.066
03.10.2027 14:15;0;0;186.036.528;0;0.980328453;-2.141.661.063
03.10.2027 14:30;249;0;186.094.884;0.058356;0.980328453;-6.134.948.222
03.10.2027 14:45;0;0;186.094.884;0;0.980328453;-285.322.043
03.10.2027 15:00;249;0;186.153.239;0.058356;0.980328453;-4.936.655.561
03.10.2027 15:15;0;0;186.153.239;0;0.980328453;-3.178.446.767
03.10.2027 15:30;0;0;186.153.239;0;0.980328453;-2.738.174.378
03.10.2027 15:45;249;0;186.211.595;0.058356;0.980328453;-7.096.223.432
03.10.2027 16:00;0;0;186.211.595;0;0.980328453;-2.211.594.405
03.10.2027 16:15;0;0;186.211.595;0;0.980328453;-1.928.853.523
03.10.2027 16:30;0;0;186.211.595;0;0.980328453;1.816.946.349
03.10.2027 16:45;0;2.170.782;186.269.951;0.058356;0.980328453;1.045.258.482
03.10.2027 17:00;249;0;186.328.306;0.058356;0.980328453;1.274.807.964
03.10.2027 17:15;0;0;186.328.306;0;0.980328453;5.332.625.311
03.10.2027 17:30;0;0;186.328.306;0;0.980328453;7.537.078.886
03.10.2027 17:45;0;0;186.328.306;0;0.980328453;1.141.586.849
03.10.2027 18:00;0;0;186.328.306;0;0.980328453;9.956.930.382
03.10.2027 18:15;0;0;186.328.306;0;0.980328453;1.107.690.323
03.10.2027 18:30;0;2.170.782;186.386.662;0.058356;0.980328453;1.263.061.375
03.10.2027 18:45;249;0;186.445.017;0.058356;0.980328453;6.365.740.926
03.10.2027 19:00;0;0;186.445.017;0;0.980328453;1.012.728.358
03.10.2027 19:15;0;0;186.445.017;0;0.980328453;9.822.400.019
03.10.2027 19:30;0;0;186.445.017;0;0.980328453;1.082.858.052
03.10.2027 19:45;0;254;186.513.298;0.068281;0.980328453;1.771.845.162
03.10.2027 20:00;0;0;186.513.298;0;0.980328453;1.283.197.891
03.10.2027 20:15;0;2.126.256;186.570.457;0.057159;0.980328453;1.384.543.045
03.10.2027 20:30;0;0;186.570.457;0;0.980328453;8.826.712.396
03.10.2027 20:45;0;0;186.570.457;0;0.980328453;9.456.136.672
03.10.2027 21:00;0;0;186.570.457;0;0.980328453;9.502.302.587
03.10.2027 21:15;0;0;186.570.457;0;0.980328453;1.225.924.915
03.10.2027 21:30;0;0;186.570.457;0;0.980328453;1.222.436.891
03.10.2027 21:45;0;0;186.570.457;0;0.980328453;9.936.336.401
03.10.2027 22:00;0;0;186.570.457;0;0.980328453;1.159.069.378
03.10.2027 22:15;0;254;186.638.738;0.068281;0.980328453;1.421.437.521
03.10.2027 22:30;0;0;186.638.738;0;0.980328453;1.230.271.407
03.10.2027 22:45;0;0;186.638.738;0;0.980328453;1.311.556.097
03.10.2027 23:00;0;0;186.638.738;0;0.980328453;1.148.586.406
03.10.2027 23:15;0;0;186.638.738;0;0.980328453;1.340.446.668
03.10.2027 23:30;0;0;186.638.738;0;0.980328453;1.131.353.235
03.10.2027 23:45;0;0;186.638.738;0;0.980328453;1.149.087.543
04.10.2027 00:00;0;0;186.638.738;0;0.980328453;1.146.230.174
04.10.2027 00:15;0;0;186.638.738;0;0.980328453;105.762.985
04.10.2027 00:30;0;0;186.638.738;0;0.980328453;1.143.586.903
04.10.2027 00:45;0;0;186.638.738;0;0.980328453;1.095.565.893
04.10.2027 01:00;0;0;186.638.738;0;0.980328453;1.305.624.035
04.10.2027 01:15;0;0;186.638.738;0;0.980328453;1.101.973.511
04.10.2027 01:30;0;0;186.638.738;0;0.980328453;1.337.836.699
04.10.2027 01:45;0;0;186.638.738;0;0.980328453;1.010.723.925
04.10.2027 02:00;0;0;186.638.738;0;0.980328453;9.790.407.445
04.10.2027 02:15;0;0;186.638.738;0;0.980328453;9.469.312.118
04.10.2027 02:30;0;0;186.638.738;0;0.980328453;9.712.321.551
04.10.2027 02:45;0;0;186.638.738;0;0.980328453;1.357.561.843
04.10.2027 03:00;0;0;186.638.738;0;0.980328453;9.870.920.092
04.10.2027 03:15;0;0;186.638.738;0;0.980328453;1.345.630.885
04.10.2027 03:30;0;0;186.638.738;0;0.980328453;1.187.729.488
04.10.2027 03:45;0;0;186.638.738;0;0.980328453;1.008.371.726
04.10.2027 04:00;0;0;186.638.738;0;0.980328453;880.129.487
04.10.2027 04:15;0;0;186.638.738;0;0.980328453;1.000.209.149
04.10.2027 04:30;0;0;186.638.738;0;0.980328453;149.350.954
04.10.2027 04:45;0;0;186.638.738;0;0.980328453;1.023.132.743
04.10.2027 05:00;0;0;186.638.738;0;0.980328453;1.313.249.985
04.10.2027 05:15;0;0;186.638.738;0;0.980328453;1.327.521.272
04.10.2027 05:30;0;254;186.707.019;0.068281;0.980328453;2.047.218.211
04.10.2027 05:45;0;0;186.707.019;0;0.980328453;1.457.890.665
04.10.2027 06:00;0;0;186.707.019;0;0.980328453;1.410.572.445
04.10.2027 06:15;0;254;1.867.753;0.068281;0.980328453;1.685.861.375
04.10.2027 06:30;0;254;186.843.581;0.068281;0.980328453;1.683.648.951
04.10.2027 06:45;0;0;186.843.581;0;0.980328453;1.505.312.592
04.10.2027 07:00;0;0;186.843.581;0;0.980328453;1.545.714.682
04.10.2027 07:15;0;254;186.911.862;0.068281;0.980328453;1.726.337.213
04.10.2027 07:30;249;0;186.970.218;0.058356;0.980328453;2.866.188.461
04.10.2027 07:45;0;0;186.970.218;0;0.980328453;1.014.421.899
04.10.2027 08:00;0;254;187.038.499;0.068281;0.980328453;15.837.557
04.10.2027 08:15;0;0;187.038.499;0;0.980328453;1.018.318.992
04.10.2027 08:30;0;0;187.038.499;0;0.980328453;1.348.208.589
04.10.2027 08:45;0;0;187.038.499;0;0.980328453;1.276.923.595
04.10.2027 09:00;0;0;187.038.499;0;0.980328453;126.714.975
04.10.2027 09:15;0;0;187.038.499;0;0.980328453;8.542.536.896
04.10.2027 09:30;0;0;187.038.499;0;0.980328453;9.668.356.536
04.10.2027 09:45;0;0;187.038.499;0;0.980328453;8.894.966.831
04.10.2027 10:00;0;0;187.038.499;0;0.980328453;1.116.310.711
04.10.2027 10:15;0;0;187.038.499;0;0.980328453;954.774.716
04.10.2027 10:30;56.769.209;0;187.051.803;0.013304;0.980328453;5.739.138.643
04.10.2027 10:45;0;0;187.051.803;0;0.980328453;9.875.245.842
04.10.2027 11:00;0;0;187.051.803;0;0.980328453;942.818.062
04.10.2027 11:15;249;0;187.110.159;0.058356;0.980328453;2.833.862.871
04.10.2027 11:30;0;0;187.110.159;0;0.980328453;7.739.309.426
04.10.2027 11:45;0;0;187.110.159;0;0.980328453;7.498.084.912
04.10.2027 12:00;0;0;187.110.159;0;0.980328453;9.833.950.716
04.10.2027 12:15;0;98.982.794;187.136.768;0.026609;0.980328453;1.583.209.508
04.10.2027 12:30;0;254;187.205.049;0.068281;0.980328453;2.253.656.965
04.10.2027 12:45;0;0;187.205.049;0;0.980328453;1.428.248.791
04.10.2027 13:00;0;0;187.205.049;0;0.980328453;1.268.343.538
04.10.2027 13:15;0;0;187.205.049;0;0.980328453;1.222.518.704
04.10.2027 13:30;249;0;187.263.404;0.058356;0.980328453;-1.388.342.192
04.10.2027 13:45;249;0;18.732.176;0.058356;0.980328453;8.648.978.692
04.10.2027 14:00;249;0;187.380.115;0.058356;0.980328453;2.966.793.836
04.10.2027 14:15;249;0;187.438.471;0.058356;0.980328453;-8.261.410.393
04.10.2027 14:30;249;0;187.496.826;0.058356;0.980328453;-2.355.701.568
04.10.2027 14:45;249;0;187.555.182;0.058356;0.980328453;1.824.982.518
04.10.2027 15:00;249;0;187.613.538;0.058356;0.980328453;375.577.076
04.10.2027 15:15;0;0;187.613.538;0;0.980328453;7.037.218.543
04.10.2027 15:30;0;0;187.613.538;0;0.980328453;7.029.503.866
04.10.2027 15:45;0;0;187.613.538;0;0.980328453;8.962.589.803
04.10.2027 16:00;249;0;187.671.893;0.058356;0.980328453;2.540.383.667
04.10.2027 16:15;0;0;187.671.893;0;0.980328453;6.878.333.078
04.10.2027 16:30;0;0;187.671.893;0;0.980328453;111.940.845
04.10.2027 16:45;0;254;187.740.174;0.068281;0.980328453;151.391.339
04.10.2027 17:00;0;0;187.740.174;0;0.980328453;1.194.380.588
04.10.2027 17:15;0;0;187.740.174;0;0.980328453;9.366.452.836
04.10.2027 17:30;0;0;187.740.174;0;0.980328453;1.238.323.709
04.10.2027 17:45;0;254;187.808.455;0.068281;0.980328453;1.453.852.991
04.10.2027 18:00;0;0;187.808.455;0;0.980328453;9.946.353.382
04.10.2027 18:15;0;0;187.808.455;0;0.980328453;1.368.854.424
04.10.2027 18:30;0;254;187.876.736;0.068281;0.980328453;1.719.512.115
04.10.2027 18:45;0;254;187.945.017;0.068281;0.980328453;1.839.008.365
04.10.2027 19:00;0;0;187.945.017;0;0.980328453;1.112.495.086
04.10.2027 19:15;0;0;187.945.017;0;0.980328453;7.360.646.134
04.10.2027 19:30;0;0;187.945.017;0;0.980328453;1.102.695.661
04.10.2027 19:45;0;0;187.945.017;0;0.980328453;1.349.347.066
04.10.2027 20:00;0;0;187.945.017;0;0.980328453;9.756.824.691
04.10.2027 20:15;0;0;187.945.017;0;0.980328453;1.284.004.504
04.10.2027 20:30;0;0;187.945.017;0;0.980328453;1.042.709.239
04.10.2027 20:45;0;2.126.256;188.002.176;0.057159;0.980328453;1.442.490.119
04.10.2027 21:00;0;0;188.002.176;0;0.980328453;1.250.787.031
04.10.2027 21:15;0;254;188.070.457;0.068281;0.980328453;1.961.411.879
04.10.2027 21:30;0;0;188.070.457;0;0.980328453;1.318.085.053
04.10.2027 21:45;0;0;188.070.457;0;0.980328453;1.317.869.572
04.10.2027 22:00;0;0;188.070.457;0;0.980328453;1.233.613.089
04.10.2027 22:15;0;0;188.070.457;0;0.980328453;1.346.281.937
04.10.2027 22:30;0;0;188.070.457;0;0.980328453;1.173.545.776
04.10.2027 22:45;0;0;188.070.457;0;0.980328453;1.320.733.048
04.10.2027 23:00;0;254;188.138.738;0.068281;0.980328453;1.488.712.497
04.10.2027 23:15;0;0;188.138.738;0;0.980328453;1.193.538.253
04.10.2027 23:30;0;0;188.138.738;0;0.980328453;1.209.672.817
04.10.2027 23:45;0;0;188.138.738;0;0.980328453;9.602.762.772
05.10.2027 00:00;0;0;188.138.738;0;0.980010645;115.258.421
05.10.2027 00:15;0;0;188.138.738;0;0.980010645;1.121.936.375
05.10.2027 00:30;28.038.784;0;188.145.311;0.006573;0.980010645;1.076.838.876
05.10.2027 00:45;0;0;188.145.311;0;0.980010645;1.182.215.712
05.10.2027 01:00;0;0;188.145.311;0;0.980010645;1.403.777.307
05.10.2027 01:15;0;0;188.145.311;0;0.980010645;1.583.631.251
05.10.2027 01:30;0;0;188.145.311;0;0.980010645;1.278.007.913
05.10.2027 01:45;249;0;188.203.686;0.058375;0.980010645;9.024.292.236
05.10.2027 02:00;0;0;188.203.686;0;0.980010645;1.216.440.299
05.10.2027 02:15;0;0;188.203.686;0;0.980010645;116.020.555
05.10.2027 02:30;0;0;188.203.686;0;0.980010645;1.416.589.777
05.10.2027 02:45;0;0;188.203.686;0;0.980010645;1.230.216.096
05.10.2027 03:00;249;0;18.826.206;0.058375;0.980010645;7.751.571.095
05.10.2027 03:15;249;0;188.320.435;0.058375;0.980010645;6.275.562.751
05.10.2027 03:30;14.312.443;0;18.832.379;0.003355;0.980010645;1.033.915.429
05.10.2027 03:45;0;0;18.832.379;0;0.980010645;1.292.392.126
05.10.2027 04:00;0;0;18.832.379;0;0.980010645;164.893.233
05.10.2027 04:15;0;0;18.832.379;0;0.980010645;1.524.347.505
05.10.2027 04:30;0;0;18.832.379;0;0.980010645;1.305.388.965
05.10.2027 04:45;0;0;18.832.379;0;0.980010645;1.417.112.924
05.10.2027 05:00;0;0;18.832.379;0;0.980010645;1.557.067.183
05.10.2027 05:15;0;0;18.832.379;0;0.980010645;1.425.823.191
05.10.2027 05:30;0;0;18.832.379;0;0.980010645;1.509.420.556
05.10.2027 05:45;0;254;188.392.093;0.068303;0.980010645;1.756.665.859
05.10.2027 06:00;0;0;188.392.093;0;0.980010645;1.243.850.159
05.10.2027 06:15;0;1.801.564;188.440.539;0.048446;0.980010645;172.670.595
05.10.2027 06:30;0;254;188.508.842;0.068303;0.980010645;1.876.760.155
05.10.2027 06:45;249;0;188.567.217;0.058375;0.980010645;6.403.127.435
05.10.2027 07:00;0;0;188.567.217;0;0.980010645;1.020.719.242
05.10.2027 07:15;0;0;188.567.217;0;0.980010645;1.183.697.576
05.10.2027 07:30;0;0;188.567.217;0;0.980010645;141.770.636
05.10.2027 07:45;0;0;188.567.217;0;0.980010645;1.244.933.325
05.10.2027 08:00;0;0;188.567.217;0;0.980010645;1.052.193.624
05.10.2027 08:15;0;0;188.567.217;0;0.980010645;1.094.858.609
05.10.2027 08:30;0;0;188.567.217;0;0.980010645;9.907.677.443
05.10.2027 08:45;44.318.808;0;188.577.607;0.01039;0.980010645;8.319.619.039
05.10.2027 09:00;0;0;188.577.607;0;0.980010645;9.134.931.876
05.10.2027 09:15;0;0;188.577.607;0;0.980010645;1.124.900.678
05.10.2027 09:30;0;0;188.577.607;0;0.980010645;1.182.189.209
05.10.2027 09:45;0;0;188.577.607;0;0.980010645;1.061.071.206
05.10.2027 10:00;249;0;188.635.981;0.058375;0.980010645;8.166.284.224
05.10.2027 10:15;0;0;188.635.981;0;0.980010645;1.458.351.586
05.10.2027 10:30;0;0;188.635.981;0;0.980010645;105.064.631
05.10.2027 10:45;249;0;188.694.356;0.058375;0.980010645;7.764.345.539
05.10.2027 11:00;0;0;188.694.356;0;0.980010645;148.010.248
05.10.2027 11:15;0;0;188.694.356;0;0.980010645;9.763.786.913
05.10.2027 11:30;0;0;188.694.356;0;0.980010645;9.100.931.988
05.10.2027 11:45;0;0;188.694.356;0;0.980010645;1.029.255.166
05.10.2027 12:00;0;132.983.312;188.730.116;0.035761;0.980010645;1.603.478.539
05.10.2027 12:15;0;0;188.730.116;0;0.980010645;9.478.820.932
05.10.2027 12:30;0;0;188.730.116;0;0.980010645;1.047.946.001
05.10.2027 12:45;0;0;188.730.116;0;0.980010645;1.100.822.129
05.10.2027 13:00;0;0;188.730.116;0;0.980010645;8.309.375.055
05.10.2027 13:15;249;0;188.788.491;0.058375;0.980010645;7.098.216.918
05.10.2027 13:30;0;0;188.788.491;0;0.980010645;8.667.641.411
05.10.2027 13:45;0;0;188.788.491;0;0.980010645;8.911.301.895
05.10.2027 14:00;0;0;188.788.491;0;0.980010645;1.289.711.867
05.10.2027 14:15;0;0;188.788.491;0;0.980010645;1.277.688.725
05.10.2027 14:30;0;0;188.788.491;0;0.980010645;1.211.980.882
05.10.2027 14:45;249;0;188.846.865;0.058375;0.980010645;7.598.424.105
05.10.2027 15:00;249;0;18.890.524;0.058375;0.980010645;785.257.632
05.10.2027 15:15;249;0;188.963.614;0.058375;0.980010645;8.159.109.978
05.10.2027 15:30;0;0;188.963.614;0;0.980010645;8.924.498.083
05.10.2027 15:45;0;0;188.963.614;0;0.980010645;1.126.751.393
05.10.2027 16:00;249;0;189.021.989;0.058375;0.980010645;7.622.666.281
05.10.2027 16:15;249;0;189.080.363;0.058375;0.980010645;6.656.158.458
05.10.2027 16:30;0;0;189.080.363;0;0.980010645;140.222.861
05.10.2027 16:45;0;0;189.080.363;0;0.980010645;1.441.352.795
05.10.2027 17:00;0;0;189.080.363;0;0.980010645;1.612.398.526
05.10.2027 17:15;0;0;189.080.363;0;0.980010645;1.237.000.863
05.10.2027 17:30;0;0;189.080.363;0;0.980010645;1.654.185.685
05.10.2027 17:45;0;254;189.148.667;0.068303;0.980010645;1.916.436.293
05.10.2027 18:00;0;0;189.148.667;0;0.980010645;1.214.572.414
05.10.2027 18:15;0;0;189.148.667;0;0.980010645;1.185.373.026
05.10.2027 18:30;0;254;18.921.697;0.068303;0.980010645;1.770.855.333
05.10.2027 18:45;0;254;189.285.273;0.068303;0.980010645;1.757.079.536
05.10.2027 19:00;0;254;189.353.576;0.068303;0.980010645;1.805.421.002
05.10.2027 19:15;0;254;189.421.879;0.068303;0.980010645;2.142.744.229
05.10.2027 19:30;0;0;189.421.879;0;0.980010645;1.577.512.516
05.10.2027 19:45;0;0;189.421.879;0;0.980010645;7.503.494.981
05.10.2027 20:00;0;0;189.421.879;0;0.980010645;9.973.645.707
05.10.2027 20:15;0;0;189.421.879;0;0.980010645;9.053.035.312
05.10.2027 20:30;0;0;189.421.879;0;0.980010645;1.297.969.279
05.10.2027 20:45;0;0;189.421.879;0;0.980010645;1.128.849.739
05.10.2027 21:00;0;0;189.421.879;0;0.980010645;1.295.990.772
05.10.2027 21:15;0;0;189.421.879;0;0.980010645;1.029.020.556
05.10.2027 21:30;0;0;189.421.879;0;0.980010645;9.331.632.508
05.10.2027 21:45;0;81.357.625;189.443.757;0.021878;0.980010645;1.749.550.381
05.10.2027 22:00;0;254;18.951.206;0.068303;0.980010645;2.276.025.494
05.10.2027 22:15;0;254;189.580.363;0.068303;0.980010645;1.769.570.514
05.10.2027 22:30;0;0;189.580.363;0;0.980010645;1.565.273.893
05.10.2027 22:45;0;0;189.580.363;0;0.980010645;9.058.883.256
05.10.2027 23:00;0;0;189.580.363;0;0.980010645;1.098.239.124
05.10.2027 23:15;0;0;189.580.363;0;0.980010645;8.265.655.481
05.10.2027 23:30;249;0;189.638.738;0.058375;0.980010645;5.144.878.083
05.10.2027 23:45;0;0;189.638.738;0;0.980010645;1.056.135.887
06.10.2027 00:00;0;0;189.638.738;0;0.980010645;8.234.467.216
06.10.2027 00:15;0;0;189.638.738;0;0.980010645;10.144.325
06.10.2027 00:30;0;0;189.638.738;0;0.980010645;1.222.449.566
06.10.2027 00:45;0;0;189.638.738;0;0.980010645;1.137.787.356
06.10.2027 01:00;0;0;189.638.738;0;0.980010645;1.428.566.827
06.10.2027 01:15;0;0;189.638.738;0;0.980010645;1.302.623.435
06.10.2027 01:30;0;0;189.638.738;0;0.980010645;1.394.672.952
06.10.2027 01:45;0;0;189.638.738;0;0.980010645;1.245.424.207
06.10.2027 02:00;0;0;189.638.738;0;0.980010645;114.246.502
06.10.2027 02:15;0;24.444.212;189.645.311;0.006573;0.980010645;1.723.318.176
06.10.2027 02:30;0;0;189.645.311;0;0.980010645;1.501.635.589
06.10.2027 02:45;249;0;189.703.686;0.058375;0.980010645;6.752.612.081
06.10.2027 03:00;0;0;189.703.686;0;0.980010645;960.407.179
06.10.2027 03:15;0;0;189.703.686;0;0.980010645;9.460.806.961
06.10.2027 03:30;0;0;189.703.686;0;0.980010645;108.787.772
06.10.2027 03:45;0;0;189.703.686;0;0.980010645;1.368.340.496
06.10.2027 04:00;249;0;18.976.206;0.058375;0.980010645;6.614.065.938
06.10.2027 04:15;0;0;18.976.206;0;0.980010645;7.488.984.014
06.10.2027 04:30;249;0;189.820.435;0.058375;0.980010645;670.175.744
06.10.2027 04:45;14.312.443;0;18.982.379;0.003355;0.980010645;7.418.233.688
06.10.2027 05:00;0;0;18.982.379;0;0.980010645;1.093.740.298
06.10.2027 05:15;0;0;18.982.379;0;0.980010645;1.008.645.859
06.10.2027 05:30;0;0;18.982.379;0;0.980010645;1.367.147.861
06.10.2027 05:45;0;0;18.982.379;0;0.980010645;1.292.101.746
06.10.2027 06:00;249;0;189.882.165;0.058375;0.980010645;4.111.957.207
06.10.2027 06:15;249;0;189.940.539;0.058375;0.980010645;5.579.541.055
06.10.2027 06:30;0;0;189.940.539;0;0.980010645;8.954.588.203
06.10.2027 06:45;0;0;189.940.539;0;0.980010645;8.647.589.013
06.10.2027 07:00;0;0;189.940.539;0;0.980010645;8.953.745.868
06.10.2027 07:15;0;0;189.940.539;0;0.980010645;1.075.946.993
06.10.2027 07:30;0;0;189.940.539;0;0.980010645;1.231.483.631
06.10.2027 07:45;0;0;189.940.539;0;0.980010645;1.425.422.189
06.10.2027 08:00;0;254;190.008.842;0.068303;0.980010645;1.625.719.162
06.10.2027 08:15;0;0;190.008.842;0;0.980010645;1.405.033.319
06.10.2027 08:30;0;0;190.008.842;0;0.980010645;1.361.569.557
06.10.2027 08:45;0;0;190.008.842;0;0.980010645;9.362.424.381
06.10.2027 09:00;0;0;190.008.842;0;0.980010645;1.494.090.301
06.10.2027 09:15;0;0;190.008.842;0;0.980010645;1.586.145.579
06.10.2027 09:30;0;0;190.008.842;0;0.980010645;1.247.890.138
06.10.2027 09:45;0;0;190.008.842;0;0.980010645;1.002.133.497
06.10.2027 10:00;0;0;190.008.842;0;0.980010645;1.410.356.964
06.10.2027 10:15;0;0;190.008.842;0;0.980010645;8.515.757.347
06.10.2027 10:30;249;0;190.067.217;0.058375;0.980010645;5.947.225.193
06.10.2027 10:45;0;0;190.067.217;0;0.980010645;9.632.429.996
06.10.2027 11:00;0;0;190.067.217;0;0.980010645;9.274.231.626
06.10.2027 11:15;196.857.593;0;190.113.367;0.04615;0.980010645;8.117.595.915
06.10.2027 11:30;0;0;190.113.367;0;0.980010645;1.003.279.694
06.10.2027 11:45;249;0;190.171.742;0.058375;0.980010645;7.849.879.928
06.10.2027 12:00;249;0;190.230.116;0.058375;0.980010645;7.763.254.307
06.10.2027 12:15;0;0;190.230.116;0;0.980010645;8.461.236.073
06.10.2027 12:30;0;0;190.230.116;0;0.980010645;1.106.705.218
06.10.2027 12:45;0;0;190.230.116;0;0.980010645;1.095.714.195
06.10.2027 13:00;0;0;190.230.116;0;0.980010645;8.504.409.455
06.10.2027 13:15;0;0;190.230.116;0;0.980010645;1.047.020.355
06.10.2027 13:30;0;0;190.230.116;0;0.980010645;8.947.418.566
06.10.2027 13:45;0;0;190.230.116;0;0.980010645;1.093.064.011
06.10.2027 14:00;0;0;190.230.116;0;0.980010645;1.575.188.318
06.10.2027 14:15;0;0;190.230.116;0;0.980010645;1.526.112.835
06.10.2027 14:30;0;0;190.230.116;0;0.980010645;1.083.243.383
06.10.2027 14:45;0;0;190.230.116;0;0.980010645;8.256.379.433
06.10.2027 15:00;0;254;19.029.842;0.068303;0.980010645;2.713.724.788
06.10.2027 15:15;0;254;190.366.723;0.068303;0.980010645;16.526.681
06.10.2027 15:30;0;0;190.366.723;0;0.980010645;9.201.006.151
06.10.2027 15:45;0;1.432.346;19.040.524;0.038517;0.980010645;1.588.655.298
06.10.2027 16:00;249;0;190.463.614;0.058375;0.980010645;638.209.097
